sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,element,xpath
182,5,A,,Entry Accounting Method Purpose,xbrli:tokenItemType,0..1,,"For this entry, the reporting purpose represented - from book, tax, management, statutory, other",gl-bus,,Account Identifier,,,$.Accounting Entries.Entry Information.Entry Detail.Account Identifier.Entry Accounting Method Purpose,AccntgEntrs_EntryInfrmn_EntryDetl_AccntIdntfr_EntryAccntgMethdPurps,仕訳会計処理方法目的,"仕訳の報告の目的を表す。帳簿、税、管理、スタチュトリ、その他
[設定値のリスト]
(book：帳簿)、(tax：税)、(management：管理)、(statutory：スタチュトリ)、(other：その他)",gl-bus:entryAccountingMethodPurpose,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:account/gl-bus:entryAccountingMethodPurpose
183,5,A,,Entry Accounting Method Purpose Description,xbrli:stringItemType,0..1,,Free format description of the entry accounting method purpose,gl-bus,,Account Identifier,,,$.Accounting Entries.Entry Information.Entry Detail.Account Identifier.Entry Accounting Method Purpose Description,AccntgEntrs_EntryInfrmn_EntryDetl_AccntIdntfr_EntryAccntgMethdPurpsDescrptn,仕訳会計処理方法目的説明,仕訳の会計処理方法の目的の説明。,gl-bus:entryAccountingMethodPurposeDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:account/gl-bus:entryAccountingMethodPurposeDescription
184,5,C,,Subaccount Information,,0..*,,Tuple to hold multiple accountSubIDs and Descriptions,gl-cor,,Subaccount Information,,,$.Accounting Entries.Entry Information.Entry Detail.Account Identifier.Subaccount Information,AccntgEntrs_EntryInfrmn_EntryDetl_AccntIdntfr_SubccntInfrmn,【サブ科目情報】,複数のaccountSubIDと説明文を含むタプル。,gl-cor:accountSub,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:account/gl-cor:accountSub
185,6,A,,Subaccount Description,xbrli:stringItemType,0..1,,The description that accompanies accountSubID belongs here.,gl-cor,,Subaccount Information,,,$.Accounting Entries.Entry Information.Entry Detail.Account Identifier.Subaccount Information.Subaccount Description,AccntgEntrs_EntryInfrmn_EntryDetl_AccntIdntfr_SubccntInfrmn_SubccntDescrptn,サブ科目説明,accountSubIDに関する説明。,gl-cor:accountSubDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:account/gl-cor:accountSub/gl-cor:accountSubDescription
186,6,A,,Subaccount,xbrli:stringItemType,0..1,,"Where the primary account was placed in accountMainID, the code used for each profit center, division, business unit, fund, program, branch, project, class, su-class or other modifier is placed here.",gl-cor,,Subaccount Information,,,$.Accounting Entries.Entry Information.Entry Detail.Account Identifier.Subaccount Information.Subaccount,AccntgEntrs_EntryInfrmn_EntryDetl_AccntIdntfr_SubccntInfrmn_Subccnt,サブ科目コード,主勘定科目をaccountMainIDに指定したときに、各プロフィットセンタ、事業部、事業体、基金、プログラム、支店、プロジェクト、クラス、su-クラス又は他の修飾子に使用されるコードはここに指定する。,gl-cor:accountSubID,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:account/gl-cor:accountSub/gl-cor:accountSubID
187,6,A,,Type of Subaccount,xbrli:tokenItemType,0..1,,"Type of sub-account - profit center, division, business unit, fund, program, branch, project, class, su-class or other modifier is placed here. For example:: Accountability center: Business unit: Class:Department: Project: Fund: Program:Job: Profit center: Branch: Setup class: Division: Unit",gl-cor,,Subaccount Information,,,$.Accounting Entries.Entry Information.Entry Detail.Account Identifier.Subaccount Information.Type of Subaccount,AccntgEntrs_EntryInfrmn_EntryDetl_AccntIdntfr_SubccntInfrmn_TypeSubccnt,サブ科目種別,小勘定科目の種別。プロフィットセンタ、事業部、事業体、基金、プログラム、支店、プロジェクト、クラス、su-クラス又は他の修飾子がここに配置される。 例えば、責任単位、事業単位、クラス、部、プロジェクト、基金、プログラム、ジョブ、プロフィットセンター、支店、セットアップクラス、部門、ユニット,gl-cor:accountSubType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:account/gl-cor:accountSub/gl-cor:accountSubType
188,6,C,,Segment Parent Information,,0..*,,Tuple for showing the detail necessary to roll up from one segment (type of subaccount) to another.),gl-cor,,Segment Parent Information,,,$.Accounting Entries.Entry Information.Entry Detail.Account Identifier.Subaccount Information.Segment Parent Information,AccntgEntrs_EntryInfrmn_EntryDetl_AccntIdntfr_SubccntInfrmn_SegmntParntInfrmn,【親セグメント情報】,セグメント（小勘定科目の種別）間のロールアップ時に必要な詳細情報を示すタプル。,gl-cor:segmentParentTuple,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:account/gl-cor:accountSub/gl-cor:segmentParentTuple
189,7,A,,Parent Subaccount Code,xbrli:stringItemType,0..1,,Subaccount NUMBER this subaccount rolls up to - see also subaccount type it rolls up to.,gl-cor,,Segment Parent Information,,,$.Accounting Entries.Entry Information.Entry Detail.Account Identifier.Subaccount Information.Segment Parent Information.Parent Subaccount Code,AccntgEntrs_EntryInfrmn_EntryDetl_AccntIdntfr_SubccntInfrmn_SegmntParntInfrmn_ParntSubccntCod,親サブ科目コード,この小勘定科目のロールアップ先の小勘定科目の番号-ロールアップ先の小勘定科目の種別も参照。,gl-cor:parentSubaccountCode,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:account/gl-cor:accountSub/gl-cor:segmentParentTuple/gl-cor:parentSubaccountCode
190,7,A,,Parent Subaccount Type,xbrli:stringItemType,0..1,,The describer of the segment this subaccount rolls up to.,gl-cor,,Segment Parent Information,,,$.Accounting Entries.Entry Information.Entry Detail.Account Identifier.Subaccount Information.Segment Parent Information.Parent Subaccount Type,AccntgEntrs_EntryInfrmn_EntryDetl_AccntIdntfr_SubccntInfrmn_SegmntParntInfrmn_ParntSubccntType,親サブ科目種別,この小勘定科目のロールアップ先のセグメントの説明。,gl-cor:parentSubaccountType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:account/gl-cor:accountSub/gl-cor:segmentParentTuple/gl-cor:parentSubaccountType
191,7,A,,Reporting Tree Identifier,xbrli:stringItemType,0..1,,Used for representing descriptions of reporting trees.,gl-cor,,Segment Parent Information,,,$.Accounting Entries.Entry Information.Entry Detail.Account Identifier.Subaccount Information.Segment Parent Information.Reporting Tree Identifier,AccntgEntrs_EntryInfrmn_EntryDetl_AccntIdntfr_SubccntInfrmn_SegmntParntInfrmn_ReprtngTreIdntfr,報告系統識別子,報告系統の説明に使用される。,gl-cor:reportingTreeIdentifier,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:account/gl-cor:accountSub/gl-cor:segmentParentTuple/gl-cor:reportingTreeIdentifier
192,7,A,,Parent Subaccount Percentage,xbrli:pureItemType,0..1,,"For partial allocations of amounts to different parents, the percentage of a child that will be allocated to a parent.",gl-cor,,Segment Parent Information,,,$.Accounting Entries.Entry Information.Entry Detail.Account Identifier.Subaccount Information.Segment Parent Information.Parent Subaccount Percentage,AccntgEntrs_EntryInfrmn_EntryDetl_AccntIdntfr_SubccntInfrmn_SegmntParntInfrmn_ParntSubccntPercntg,親サブ科目配分パーセンテージ,異なる親科目に配分する場合に、親科目に割り当てるパーセンテージ。,gl-cor:parentSubaccountProportion,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:account/gl-cor:accountSub/gl-cor:segmentParentTuple/gl-cor:parentSubaccountProportion
193,5,A,,Account Active,xbrli:booleanItemType,0..1,,"Boolean to indicate whether the account is active (=""true"") or inactive (=""false"")",gl-cor,,Account Identifier,,,$.Accounting Entries.Entry Information.Entry Detail.Account Identifier.Account Active,AccntgEntrs_EntryInfrmn_EntryDetl_AccntIdntfr_AccntActv,科目有効性,科目が有効か無効かを示すブール値。,gl-cor:accountActive,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:account/gl-cor:accountActive
194,4,A,,Monetary Amount,xbrli:monetaryItemType,0..1,,"This field (amount) represents the primary monetary amount related to the  subject of the entryDetail line. There is one primary monetary amount per entryDetail structure. It may, for example, represent the amount of one line of a journal entry, the balance on a document, or the extended amount of a line item on an invoice. Amount is not required if detailed entry is used for non-financial work and other elements are populated, in particular measurableQuantity. The amount field is a signed number (either positive or negative itself) and used in conjunction with a separate signOfAmount and a separate debitCreditCode, which together are considered for understanding the monetary amount. The unit of measure is determined by amountCurrency if present, and by the default or home currency if amountCurrency is not present.",gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Monetary Amount,AccntgEntrs_EntryInfrmn_EntryDetl_MontryAmnt,金額,entryDetailの代表的な金額を示す。entryDetailごとにひとつの値を持つ。たとえば、仕訳帳の行、残高、請求書の行の金額。明細が会計業務用でなく、measurableQuantityなどの他の要素が設定されている場合は不要。符号付数値であり、金額を解釈するために用意されたsignOfAmountおよびdebitCreditCodeとあわせて使用される。通貨単位はamountCurrencyで決定される。amountCurrencyが指定されない場合は、既定または自国の通貨単位となる。,gl-cor:amount,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:amount
195,4,A,,Currency,xbrli:QNameItemType,0..1,,"The currency related to the amount can be entered here instead of the XBRL instance specified way, especially important in multi-currency situations. Recommend ISO 4217 coding.",gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Currency,AccntgEntrs_EntryInfrmn_EntryDetl_Currncy,通貨,XBRLインスタンス内に指定する方法のかわりに、金額の通貨を指定可能。多通貨環境で特に重要。ISO4217コード体系を推奨。,gl-muc:amountCurrency,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountCurrency
196,4,A,,Original Exchange Rate Date,xbrli:dateTimeItemType,0..1,,Date of exchange rate used to record the original transaction.,gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Original Exchange Rate Date,AccntgEntrs_EntryInfrmn_EntryDetl_OrgnlExchngRatDat,原取引通貨換算レート日付,原取引の記録に使われた通貨換算レートの日付。,gl-muc:amountOriginalExchangeRateDate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalExchangeRateDate
197,4,A,,Amount in Original Currency,xbrli:monetaryItemType,0..1,,"Amount in original (as opposed to home) currency, for multi-currency tracking.",gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Amount in Original Currency,AccntgEntrs_EntryInfrmn_EntryDetl_AmntOrgnlCurrncy,原取引通貨換算額,多通貨取引のための、(自国通貨に対する)原取引通貨での金額。,gl-muc:amountOriginalAmount,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalAmount
198,4,A,,Original Currency,xbrli:QNameItemType,0..1,,"The currency used to track original, as opposed to home, amounts. Recommended ISO 4217 coding.",gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Original Currency,AccntgEntrs_EntryInfrmn_EntryDetl_OrgnlCurrncy,原取引通貨,自国通貨に対する、原取引通貨。ISO4217コードを推奨。,gl-muc:amountOriginalCurrency,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalCurrency
199,4,A,,Original Exchange Rate,xbrli:pureItemType,0..1,,Exchange rate at time of original transaction (expressed as national currency divided by original currency),gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Original Exchange Rate,AccntgEntrs_EntryInfrmn_EntryDetl_OrgnlExchngRat,原取引通貨換算レート,原取引時の通貨換算レート。（自国通貨を原取引通貨で割った値）,gl-muc:amountOriginalExchangeRate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalExchangeRate
200,4,A,,Original Exchange Rate Source,xbrli:stringItemType,0..1,,"Source of Exchange Rate - for example, Reuters, Bloomberg",gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Original Exchange Rate Source,AccntgEntrs_EntryInfrmn_EntryDetl_OrgnlExchngRatSorc,原取引通貨換算レート情報源,"通貨換算レートの情報源。たとえば、Reuters, Bloomberg。",gl-muc:amountOriginalExchangeRateSource,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalExchangeRateSource
201,4,A,,Original Exchange Rate Comment,xbrli:stringItemType,0..1,,Comment about exchange rate used for recording original transaction.,gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Original Exchange Rate Comment,AccntgEntrs_EntryInfrmn_EntryDetl_OrgnlExchngRatCommnt,原取引通貨換算レートコメント,原取引の記録に使用された通貨換算レートに関するコメント。,gl-muc:amountOriginalExchangeRateComment,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalExchangeRateComment
202,4,A,,Original Amount in Triangulation Currency,xbrli:monetaryItemType,0..1,,"If triangulation is used, amount in triangulation currency, for multi-currency tracking. Debit is entered as positive, credit as negative.",gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Original Amount in Triangulation Currency,AccntgEntrs_EntryInfrmn_EntryDetl_OrgnlAmntTringltnCurrncy,原取引トライアンギュレーション通貨換算額,トライアンギュレーション取引の場合に、トライアンギュレーション通貨での金額を指定する。借方は正、貸方は負の値を指定。,gl-muc:amountOriginalTriangulationAmount,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalTriangulationAmount
203,4,A,,Original Triangulation Currency,xbrli:QNameItemType,0..1,,"The currency used for triangulation, if used. May often be EUR or USD. Recommended ISO 4217 coding.",gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Original Triangulation Currency,AccntgEntrs_EntryInfrmn_EntryDetl_OrgnlTringltnCurrncy,原取引トライアンギュレーション通貨,トライアンギュレーション取引時の通貨。EUR、USDなど。ISO4217コードを推奨。,gl-muc:amountOriginalTriangulationCurrency,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalTriangulationCurrency
204,4,A,,National to Triangulation Currency Exchange Rate,xbrli:pureItemType,0..1,,Exchange rate between national currency and triangulation currency at time of original transaction (expressed as national currency divided by triangulation currency),gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.National to Triangulation Currency Exchange Rate,AccntgEntrs_EntryInfrmn_EntryDetl_NatnlTringltnCurrncyExchngRat,自国通貨トライアンギュレーション通貨換算レート,原取引時の、自国通貨とトライアンギュレーション通貨との換算レート。（自国通貨をトライアンギュレーション通貨で割った値）,gl-muc:amountOriginalTriangulationExchangeRate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalTriangulationExchangeRate
205,4,A,,National to Triangulation Currency Exchange Rate Source,xbrli:stringItemType,0..1,,"Source of Exchange Rate for triangulation amount at time of original transaction - for example, Reuters, Bloomberg",gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.National to Triangulation Currency Exchange Rate Source,AccntgEntrs_EntryInfrmn_EntryDetl_NatnlTringltnCurrncyExchngRatSorc,自国通貨トライアンギュレーション通貨換算レート情報源,"原取引時の、トライアンギュレーション取引金額の換算レートの情報源。たとえば、Reuters, Bloomberg。",gl-muc:amountOriginalTriangulationExchangeRateSource,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalTriangulationExchangeRateSource
206,4,A,,National to Triangulation Currency Exchange Rate Type,xbrli:stringItemType,0..1,,"Type of Exchange Rate for triangulation amount at time of original transaction - for example, spot rate, forward contract etc.",gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.National to Triangulation Currency Exchange Rate Type,AccntgEntrs_EntryInfrmn_EntryDetl_NatnlTringltnCurrncyExchngRatType,自国通貨トライアンギュレーション通貨換算レート種別,原取引時の、トライアンギュレーション取引金額の換算レートの種別。たとえば、スポット・レート、先物など。,gl-muc:amountOriginalTriangulationExchangeRateType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalTriangulationExchangeRateType
207,4,A,,Original to Triangulation Currency Exchange Rate,xbrli:pureItemType,0..1,,Exchange rate between original currency and triangulation currency at time of original transaction (expressed as original currency divided by triangulation currency),gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Original to Triangulation Currency Exchange Rate,AccntgEntrs_EntryInfrmn_EntryDetl_OrgnlTringltnCurrncyExchngRat,原取引通貨トライアンギュレーション通貨換算レート,原取引時の、原取引通貨とトライアンギュレーション通貨との換算レート。（原取引通貨をトライアンギュレーション通貨で割った値）,gl-muc:originalTriangulationExchangeRate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:originalTriangulationExchangeRate
208,4,A,,Original to Triangulation Currency Exchange Rate Source,xbrli:stringItemType,0..1,,"Source of Exchange Rate for triangulation from original currency to triangulation currency at time of original transaction - for example, Reuters, Bloomberg",gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Original to Triangulation Currency Exchange Rate Source,AccntgEntrs_EntryInfrmn_EntryDetl_OrgnlTringltnCurrncyExchngRatSorc,原取引通貨トライアンギュレーション通貨換算レート情報源,"原取引時の、原取引通貨からトライアンギュレーション通貨への換算レートの情報源。たとえば、Reuters, Bloomberg。",gl-muc:originalExchangeRateTriangulationSource,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:originalExchangeRateTriangulationSource
209,4,A,,Original to Triangulation Currency Exchange Rate Type,xbrli:stringItemType,0..1,,"Type of Exchange Rate for triangulation from original currency to triangulation currency at time of original transaction - for example, spot rate, forward contract etc.",gl-muc,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Original to Triangulation Currency Exchange Rate Type,AccntgEntrs_EntryInfrmn_EntryDetl_OrgnlTringltnCurrncyExchngRatType,原取引通貨トライアンギュレーション通貨換算レート種別,原取引時の、原取引通貨からトライアンギュレーション通貨への換算レートの種別。たとえば、スポット・レート、先物など。,gl-muc:originalExchangeRateTriangulationType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:originalExchangeRateTriangulationType
210,4,A,,Sign Indication for Amount,xbrli:tokenItemType,0..1,,Sign of amount; provides 4 possible fields only when used in conjunction with debitCreditCode; primarily used for correcting entries so total debits and credits after an entry error are not inflated. D + increase DebitsD - decrease debitsC + decreases creditC - increases credit,gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Sign Indication for Amount,AccntgEntrs_EntryInfrmn_EntryDetl_SignIndctnAmnt,金額符号,"金額の符号。貸借識別子と関連して使用される場合にだけ、4つの可能なフィールドを提供する。記入エラー後の総貸借が膨張しないように、おもに仕訳の訂正に使用される。 D+は借方を増加させる。D-は借方を減少させる。C+は貸方を減少させる。C-は貸方を増加させる。
[設定値のリスト]
(+)、(-)、(plus：プラス)、(minus：マイナス)",gl-cor:signOfAmount,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:signOfAmount
211,4,A,,Debit/Credit Identifier,xbrli:tokenItemType,0..1,,"Optional identifier of whether the amount is a (D)ebit, a (C)redit or Undefined",gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Debit/Credit Identifier,AccntgEntrs_EntryInfrmn_EntryDetl_DebtcrdtIdntfr,貸借区分コード,"金額が借方か貸方か不定かを示す識別子。
[設定値のリスト]
(D)、(C)、(debit：借方)、(credit：貸方)、(undefined：不定)",gl-cor:debitCreditCode,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:debitCreditCode
212,4,A,,Posting Date,xbrli:dateTimeItemType,0..1,,"At the detail level, this represents the accounting significance date. No matter what date the document is received, entered, or posted, this signifies the accounting date of the entry. If you want to see the financial results for March 5, 2002 and this entry is given that date, the entry will be part of the results for March 5, 2002. This is different from the postedDate found at the entryHeader level. If you want the accounting significance to be a particular date, it goes here. A single entry could represent multiple dates, but would only be posted on one date.",gl-cor,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Posting Date,AccntgEntrs_EntryInfrmn_EntryDetl_PostngDat,転記日付,明細レベルで、会計上意義のある日付を示す。ドキュメントの受領、入力、転記の日付に関わらず、仕訳が会計処理された日付を示す。2002.03.05の財務結果を見たいときに、ここにその日付がある場合は、この明細は2002.03.05の結果の一部である。これは、entryHeaderにあるpostedDateとは異なる。特定の日付を会計上意義のある日付にしたいなら、ここに記述する。ひとつの仕訳が複数の日付をあらわせるが、ひとつの日でのみ転記される。,gl-cor:postingDate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:postingDate
213,4,A,,Memo Line,xbrli:booleanItemType,0..1,,A boolean like entry that indicates whether an entryDetail line has been provided solely to provide additional details and that tools should not consider the amount in postings.,gl-bus,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Memo Line,AccntgEntrs_EntryInfrmn_EntryDetl_MemLin,メモ行フラグ,明細行が単に追加の詳細を与えるものであり、転記金額に含めるべきでないことを示すブール値。,gl-bus:amountMemo,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:amountMemo
214,4,A,,Allocation Code,xbrli:stringItemType,0..1,,A code that is tied to the Enterprise's allocation system.,gl-bus,,Entry Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Allocation Code,AccntgEntrs_EntryInfrmn_EntryDetl_AllctnCod,配分コード,配賦システムに結びつけるコード。,gl-bus:allocationCode,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:allocationCode
215,4,C,,Multicurrency Detail,,0..*,,Section to provide additional information related to home currencies that differ from original currencies and related exchange rates - typically this will be used to record exchange rates and amounts in currencies and/or on dates other than those of the original transaction. This structure allows recording of exchange rates using a third currency as a triangulation currency. This is often EUR but is not restricted to being so. This structure may be repeated as many times as necessary to record amounts in foreign currencies on the same or different dates.,gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl,【多通貨明細】,"原取引時の通貨と異なる、自国通貨と換算レートに関する追加情報のセクション。－現在および原取引時の、換算レートおよび金額の記録に使用される。
トライアンギュレーション通貨としての第三通貨の換算レートを記録できる。EURの場合が多いがそれに限らない。この構造は、同日または異なる日の外貨での金額を記録する必要がある限り、繰り返し指定可能。",gl-muc:multicurrencyDetail,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail
216,5,A,,Date of Exchange Rate,xbrli:dateTimeItemType,0..1,,Date of exchange rate (other than original transaction date) on which amount is expressed as amountRestatedAmount or amountTriangulationAmount,gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Date of Exchange Rate,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_DatExchngRat,換算レート日付,（原取引の日付ではなく）、amountRestatedAmountまたはamountTriangulationAmountが示された換算レートの日付。,gl-muc:multicurrencyDetailExchangeRateDate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:multicurrencyDetailExchangeRateDate
217,5,A,,Restated Amount,xbrli:monetaryItemType,0..1,,The amount in the foreign currency identified by amountRestatedCurrency as of multicurrencyDetailExchangeRateDate.,gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Restated Amount,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_ResttdAmnt,換算額,amountRestatedCurrencyで指定された外貨での、multicurrencyDetailExchangeRateDate時点の、換算額。,gl-muc:amountRestatedAmount,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountRestatedAmount
218,5,A,,Currency of Restated Amount,xbrli:QNameItemType,0..1,,The currency in which amountRestatedAmount is expressed. Recommended ISO 4217 coding.,gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Currency of Restated Amount,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_CurrncyResttdAmnt,換算通貨,amountRestatedAmountで使用される通貨。ISO4217コードを推奨。,gl-muc:amountRestatedCurrency,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountRestatedCurrency
219,5,A,,Restated Amount Exchange Rate,xbrli:pureItemType,0..1,,Exchange rate used to convert amountRestatedAmount as of multicurrencyDetailExchangeRateDate (expressed as national currency divided by foreign currency),gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Restated Amount Exchange Rate,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_ResttdAmntExchngRat,換算レート,amountRestatedAmountの算出に用いられた、multicurrencyDetailExchangeRateDate時点の換算レート。（自国通貨を外貨通貨で割った値）,gl-muc:amountRestatedExchangeRate,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountRestatedExchangeRate
220,5,A,,Restated Amount Exchange Rate Source,xbrli:stringItemType,0..1,,"Source of Exchange Rate for restated amount - for example, Reuters, Bloomberg",gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Restated Amount Exchange Rate Source,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_ResttdAmntExchngRatSorc,換算レート情報源,"外貨換算額の換算レートの情報源。たとえば、Reuters, Bloomberg。",gl-muc:amountRestatedExchangeRateSource,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountRestatedExchangeRateSource
221,5,A,,Restated Amount Exchange Rate Type,xbrli:stringItemType,0..1,,"Type of Exchange Rate for restated amount - for example, spot rate, forward contract etc.",gl-muc,,Multicurrency Detail,,,$.Accounting Entries.Entry Information.Entry Detail.Multicurrency Detail.Restated Amount Exchange Rate Type,AccntgEntrs_EntryInfrmn_EntryDetl_MultcrrncyDetl_ResttdAmntExchngRatType,換算レート種別,外貨換算額の換算レートの種別。たとえば、スポット・レート、先物など。,gl-muc:amountRestatedExchangeRateType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountRestatedExchangeRateType
