sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,element,xpath
905,4,C,,Originating Document,,0..*,,"A tool to capture the flow of related documents in the business process. Some needs of end users require a greater history of the documents that are associated with a transaction, especially in the VAT audit area. Contains a repetitive structure of related documents.",gl-taf,0,Originating Document,TA01h,/CO16b/CO15c/CO14b/TA01h,$.Accounting Entries.Entry Header.Entry Detail.Originating Document,AccntgEntrs.EntryHedr.EntryDetl.OrgntgDocmnt,【発生元文書情報】,業務プロセス上の、関連文書の流れを捕捉するためのもの。特にVAT監査では、エンドユーザの要求として、取引に関係する文書の履歴が必要とされる。関連文書情報の構造の繰り返しを含む。,gl-taf:originatingDocument,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-taf:originatingDocument
906,5,A,PK,Identifier Code,xbrli:stringItemType,0..1,,Originating document identifier code,gl-taf,0,Originating Document,TA01h_01,/CO16b/CO15c/CO14b/TA01h/TA01h_01,$.Accounting Entries.Entry Header.Entry Detail.Originating Document.Identifier Code,AccntgEntrs.EntryHedr.EntryDetl.OrgntgDocmnt.IdntfrCod,発生元文書対象CVEコード,発生元文書の対象となるCVEのコード。,gl-taf:originatingDocumentIdentifierCode,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-taf:originatingDocument/gl-taf:originatingDocumentIdentifierCode
907,5,A,,Type,xbrli:tokenItemType,0..1,,"Originating document type  check, debit-memo, credit-memo, finance-charge, invoice, order-customer, order-vendor, payment-other, reminder, tegata, voucher, shipment, receipt, manual-adjustment, other.",gl-taf,0,Originating Document,TA01h_02,/CO16b/CO15c/CO14b/TA01h/TA01h_02,$.Accounting Entries.Entry Header.Entry Detail.Originating Document.Type,AccntgEntrs.EntryHedr.EntryDetl.OrgntgDocmnt.Type,発生元文書種別,発生元文書の種別。小切手(check)、借方メモ(debit-memo)、貸方メモ(credit-memo)、財務費用(finance-charge)、顧客への請求書(invoice)、顧客オーダ(order-customer)、仕入先オーダ(order-vendor)、その他支払い(payment-other)、督促状(reminder)、手形(tegata)、ベンダからの請求書(voucher)、出荷票(shipment)、受領票(receipt)、手修正(manual-adjustment)、その他(other),gl-taf:originatingDocumentType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-taf:originatingDocument/gl-taf:originatingDocumentType
908,5,A,,Number,xbrli:stringItemType,0..1,,Originating document number,gl-taf,0,Originating Document,TA01h_03,/CO16b/CO15c/CO14b/TA01h/TA01h_03,$.Accounting Entries.Entry Header.Entry Detail.Originating Document.Number,AccntgEntrs.EntryHedr.EntryDetl.OrgntgDocmnt.Numbr,発生元文書番号,発生元文書の番号。,gl-taf:originatingDocumentNum,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-taf:originatingDocument/gl-taf:originatingDocumentNum
909,5,A,,Date,xbrli:dateItemType,0..1,,Originating document date,gl-taf,0,Originating Document,TA01h_04,/CO16b/CO15c/CO14b/TA01h/TA01h_04,$.Accounting Entries.Entry Header.Entry Detail.Originating Document.Date,AccntgEntrs.EntryHedr.EntryDetl.OrgntgDocmnt.Dat,発生元文書日付,発生元文書の日付。,gl-taf:originatingDocumentDate,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-taf:originatingDocument/gl-taf:originatingDocumentDate
910,5,A,,Identifier Type,xbrli:tokenItemType,0..1,,"Originating document identifier type. Enumerated as: C, customer, E, employee, V, vendor, O, other, I, salesperson-internal, X, salesperson-external, N, contractor.",gl-taf,0,Originating Document,TA01h_05,/CO16b/CO15c/CO14b/TA01h/TA01h_05,$.Accounting Entries.Entry Header.Entry Detail.Originating Document.Identifier Type,AccntgEntrs.EntryHedr.EntryDetl.OrgntgDocmnt.IdntfrType,発生元文書対象CVE種別,"発生元文書の対象となるCVEの種別。 [設定値のリスト] (C)、(customer：顧客)、(E)、(employee：従業員)、(V)、(vendor：仕入先)、(O)、(other：その他)、(I)、(salesperson-internal：店舗内販売員)、(X)、(salesperson-external：外交販売員)、(N)、(contractor：請負者)",gl-taf:originatingDocumentIdentifierType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-taf:originatingDocument/gl-taf:originatingDocumentIdentifierType
911,5,A,,Identifier Tax Code,xbrli:stringItemType,0..1,,Originating document identifier tax code,gl-taf,0,Originating Document,TA01h_06,/CO16b/CO15c/CO14b/TA01h/TA01h_06,$.Accounting Entries.Entry Header.Entry Detail.Originating Document.Identifier Tax Code,AccntgEntrs.EntryHedr.EntryDetl.OrgntgDocmnt.IdntfrTaxCod,発生元文書対象CVE納税者コード,発生元文書の対象となるCVEの納税者コード。,gl-taf:originatingDocumentIdentifierTaxCode,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-taf:originatingDocument/gl-taf:originatingDocumentIdentifierTaxCode
912,4,C,,Rich Text Comment,,0..*,,"Accepts text in rich text format, including XHTML. It can be used for different purposes, such as to create footnotes in XBRL instances or to create a comment for a document or an entry.",gl-srcd,0,Rich Text Comment,SR02b,/CO16b/CO15c/CO14b/SR02b,$.Accounting Entries.Entry Header.Entry Detail.Rich Text Comment,AccntgEntrs.EntryHedr.EntryDetl.RichTextCommnt,【リッチテキストコメント】,XHTMLを含む、リッチテキスト形式のテキストを受け入れる。XBRLインスタンスのフットノートの生成や、文書や伝票のコメントの生成などの、さまざまな目的で利用可能。,gl-srcd:richTextComment,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-srcd:richTextComment
913,5,A,,Code,xbrli:stringItemType,0..1,,"An enumerated code that identifies the purpose of the rich text comment. Enumerated values: link_footnote, footnote, source_document, source_journal, batch, other.",gl-srcd,0,Rich Text Comment,SR02b_01,/CO16b/CO15c/CO14b/SR02b/SR02b_01,$.Accounting Entries.Entry Header.Entry Detail.Rich Text Comment.Code,AccntgEntrs.EntryHedr.EntryDetl.RichTextCommnt.Cod,リッチテキストコメントコード,"リッチテキストコメントの用途を識別する、列挙コード。
[設定値のリスト]
link_footnote：リンクフットノート、footnote：フットノート、source_document：元文書、source_journal：元仕訳帳、batch：仕訳の束、other：その他",gl-srcd:richTextCommentCode,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-srcd:richTextComment/gl-srcd:richTextCommentCode
914,5,A,,Description,xbrli:stringItemType,0..1,,Free format description of the Rich text Comment Code.,gl-srcd,0,Rich Text Comment,SR02b_02,/CO16b/CO15c/CO14b/SR02b/SR02b_02,$.Accounting Entries.Entry Header.Entry Detail.Rich Text Comment.Description,AccntgEntrs.EntryHedr.EntryDetl.RichTextCommnt.Descrptn,リッチテキストコメント説明,リッチテキストコメントコードの説明。,gl-srcd:richTextCommentDesc,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-srcd:richTextComment/gl-srcd:richTextCommentDesc
915,5,A,,Content,xbrli:stringItemType,0..1,,Content of the Rich Text Comment.,gl-srcd,0,Rich Text Comment,SR02b_03,/CO16b/CO15c/CO14b/SR02b/SR02b_03,$.Accounting Entries.Entry Header.Entry Detail.Rich Text Comment.Content,AccntgEntrs.EntryHedr.EntryDetl.RichTextCommnt.Contnt,リッチテキストコメント内容,リッチテキストコメントの内容。,gl-srcd:richTextCommentContent,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-srcd:richTextComment/gl-srcd:richTextCommentContent
916,5,A,,Locator,xbrli:stringItemType,0..1,,An XPath expression that identifies the item that the comment relates to.,gl-srcd,0,Rich Text Comment,SR02b_04,/CO16b/CO15c/CO14b/SR02b/SR02b_04,$.Accounting Entries.Entry Header.Entry Detail.Rich Text Comment.Locator,AccntgEntrs.EntryHedr.EntryDetl.RichTextCommnt.Loctr,リッチテキストコメントロケータ,コメントが関係する項目を識別する、XPath表現。,gl-srcd:richTextCommentLocator,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-srcd:richTextComment/gl-srcd:richTextCommentLocator
917,1,C,,Accounting Entries JPN,,1..*,,Root for XBRL GL. No entry made here.,gl-jpn,0,Accounting Entries JPN,JP06a,/JP06a,$.Accounting Entries JPN,AccntgEntrsJpn,【会計仕訳】,XBRL GLのルート要素。 この要素にはデータは登録されない。,gl-jpn:accountingEntriesJpn,/Accounting Entries JPN
918,2,C,,Document Information,,1..1,,Parent for descriptive information about the accountingEntries Structure in which it is contained.,gl-cor,0,Document Information,CO05c,/JP06a/CO05c,$.Accounting Entries JPN.Document Information,AccntgEntrsJpn.DocmntInfrmn,【文書情報】,この会計仕訳に関する情報の親タグ。,gl-cor:accountingEntriesJpnDocumentInfo,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnDocumentInfo
919,3,C,,Summary Reporting Taxonomy,,0..*,,Identifies and provides information about one or more target reporting taxonomies to which the data represented in the document rolls up to.,gl-srcd,0,Summary Reporting Taxonomy,SR01c,/JP06a/SR01c,$.Accounting Entries JPN.Document Information.Summary Reporting Taxonomy,AccntgEntrsJpn.DocmntInfrmn.SummryReprtngTaxnmy,【集約報告タクソノミ】,この文書で示されたデータのロールアップ先となる、1つ以上の報告タクソノミの情報を、識別し提供する。,gl-srcd:documentInfoSummaryReportingTaxonomy,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnDocumentInfo/gl-srcd:documentInfoSummaryReportingTaxonomy
920,4,A,,ID,xbrli:stringItemType,0..1,,"Identifies a target reporting taxonomy so that, for example, it can be referenced in the [summaryReportingTaxonomyIDRef] data field at [xbrlInfo] level.",gl-srcd,0,Summary Reporting Taxonomy,SR01c_01,/JP06a/SR01c/SR01c_01,$.Accounting Entries JPN.Document Information.Summary Reporting Taxonomy.ID,AccntgEntrsJpn.DocmntInfrmn.SummryReprtngTaxnmy.Id,集約報告タクソノミ識別子,たとえばxbrlInfo内のsummaryReportingTaxonomyIDRefで参照できるように、報告タクソノミを識別する。,gl-srcd:documentInfoSummaryReportingTaxonomyId,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnDocumentInfo/gl-srcd:documentInfoSummaryReportingTaxonomy/gl-srcd:documentInfoSummaryReportingTaxonomyId
921,4,A,,Schema Reference Href,xbrli:stringItemType,0..1,,Value of the href attribute of schemaRef in the target reporting taxonomy.,gl-srcd,0,Summary Reporting Taxonomy,SR01c_02,/JP06a/SR01c/SR01c_02,$.Accounting Entries JPN.Document Information.Summary Reporting Taxonomy.Schema Reference Href,AccntgEntrsJpn.DocmntInfrmn.SummryReprtngTaxnmy.SchemRefrncHref,集約報告タクソノミスキーマ参照情報,報告タクソノミ内の、schemaRef要素のhref属性の値。,gl-srcd:documentInfoSummaryReportingTaxonomySchemaReferenceHref,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnDocumentInfo/gl-srcd:documentInfoSummaryReportingTaxonomy/gl-srcd:documentInfoSummaryReportingTaxonomySchemaReferenceHref
922,4,A,,Header,xbrli:stringItemType,0..1,,An all-purpose data field where all the information necessary when it is too complex to be defined otherwise.,gl-srcd,0,Summary Reporting Taxonomy,SR01c_03,/JP06a/SR01c/SR01c_03,$.Accounting Entries JPN.Document Information.Summary Reporting Taxonomy.Header,AccntgEntrsJpn.DocmntInfrmn.SummryReprtngTaxnmy.Hedr,集約報告タクソノミヘッダ,必要なすべての情報が、複雑すぎて他の方法では定義できないときに、それらを記述する汎用的なデータ域。,gl-srcd:documentInfoSummaryReportingTaxonomyHeader,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnDocumentInfo/gl-srcd:documentInfoSummaryReportingTaxonomy/gl-srcd:documentInfoSummaryReportingTaxonomyHeader
923,4,A,,Description,xbrli:stringItemType,0..1,,A description of the taxonomy for human use.,gl-srcd,0,Summary Reporting Taxonomy,SR01c_04,/JP06a/SR01c/SR01c_04,$.Accounting Entries JPN.Document Information.Summary Reporting Taxonomy.Description,AccntgEntrsJpn.DocmntInfrmn.SummryReprtngTaxnmy.Descrptn,集約報告タクソノミ説明,人が利用するための、タクソノミの説明文。,gl-srcd:documentInfoSummaryReportingTaxonomyDesc,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnDocumentInfo/gl-srcd:documentInfoSummaryReportingTaxonomy/gl-srcd:documentInfoSummaryReportingTaxonomyDesc
924,2,C,,Entitry Information,,0..1,,Holder for entity information - information about the reporting organization.,gl-cor,0,Entitry Information,CO06c,/JP06a/CO06c,$.Accounting Entries JPN.Entitry Information,AccntgEntrsJpn.EnttryInfrmn,【事業体情報】,事業体情報（報告組織に関する情報）の入れ物。,gl-cor:accountingEntriesJpnEntitryInfo,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo
925,3,C,,Phone,,0..*,,Phone number information.,gl-bus,0,Phone,BU01k,/JP06a/BU01k,$.Accounting Entries JPN.Entitry Information.Phone,AccntgEntrsJpn.EnttryInfrmn.Phon,【電話番号】,主要電話番号情報。,gl-bus:entitryInfoPhone,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoPhone
926,4,A,,Description,xbrli:tokenItemType,0..1,,"Entity Phone Number Description such as Main, Investor relations. Enumerated as: bookkeeper, controller, direct, fax, investor-relations, main, switchboard, other.",gl-bus,0,Phone,BU01k_01,/JP06a/BU01k/BU01k_01,$.Accounting Entries JPN.Entitry Information.Phone.Description,AccntgEntrsJpn.EnttryInfrmn.Phon.Descrptn,電話番号用途,"代表、IR用などの、電話番号の用途。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他)",gl-bus:entitryInfoPhoneDesc,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoPhone/gl-bus:entitryInfoPhoneDesc
927,4,A,,Number,xbrli:stringItemType,0..1,,Phone number referred to in Phone Number Description'\.,gl-bus,0,Phone,BU01k_02,/JP06a/BU01k/BU01k_02,$.Accounting Entries JPN.Entitry Information.Phone.Number,AccntgEntrsJpn.EnttryInfrmn.Phon.Numbr,電話番号,電話番号用途で示される電話番号。,gl-bus:entitryInfoPhoneNum,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoPhone/gl-bus:entitryInfoPhoneNum
928,3,C,,Fax,,0..*,,Fax number information.,gl-bus,0,Fax,BU02k,/JP06a/BU02k,$.Accounting Entries JPN.Entitry Information.Fax,AccntgEntrsJpn.EnttryInfrmn.Fax,【FAX番号】,FAX番号情報。,gl-bus:entitryInfoFax,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoFax
929,4,A,,Usage,xbrli:stringItemType,0..1,,"Fax number usage (e.g. orders, head office, IR)",gl-bus,0,Fax,BU02k_01,/JP06a/BU02k/BU02k_01,$.Accounting Entries JPN.Entitry Information.Fax.Usage,AccntgEntrsJpn.EnttryInfrmn.Fax.Usg,FAX番号用途,FAX番号の用途。(注文、本社、IRなど),gl-bus:entitryInfoFaxUsage,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoFax/gl-bus:entitryInfoFaxUsage
930,4,A,,Number,xbrli:stringItemType,0..1,,Fax Number,gl-bus,0,Fax,BU02k_02,/JP06a/BU02k/BU02k_02,$.Accounting Entries JPN.Entitry Information.Fax.Number,AccntgEntrsJpn.EnttryInfrmn.Fax.Numbr,FAX番号,FAX番号。,gl-bus:entitryInfoFaxNum,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoFax/gl-bus:entitryInfoFaxNum
931,3,C,,Email,,0..*,,Email address information.,gl-bus,0,Email,BU04k,/JP06a/BU04k,$.Accounting Entries JPN.Entitry Information.Email,AccntgEntrsJpn.EnttryInfrmn.Eml,【Eメールアドレス】,Eメールアドレス情報。,gl-bus:entitryInfoEmail,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoEmail
932,4,A,,Descrption,xbrli:stringItemType,0..1,,"URI address usage (e.g. orders, head office, IR)",gl-bus,0,Email,BU04k_BU03_01,/JP06a/BU04k/BU04k_BU03_01,$.Accounting Entries JPN.Entitry Information.Email.Descrption,AccntgEntrsJpn.EnttryInfrmn.Eml.Descrptn,URIアドレス用途,URIアドレスの用途。(注文、本社、IRなど),gl-bus:entitryInfoEmailDescrption,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoEmail/gl-bus:entitryInfoEmailDescrption
933,4,A,,Address,xbrli:stringItemType,0..1,,URI Address,gl-bus,0,Email,BU04k_BU03_02,/JP06a/BU04k/BU04k_BU03_02,$.Accounting Entries JPN.Entitry Information.Email.Address,AccntgEntrsJpn.EnttryInfrmn.Eml.Addrss,URIアドレス,URIアドレス。,gl-bus:entitryInfoEmailAddress,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoEmail/gl-bus:entitryInfoEmailAddress
934,3,C,,Identifiers,,0..*,,Structure which contains various identifiers for the company.,gl-bus,0,Identifiers,BU07c,/JP06a/BU07c,$.Accounting Entries JPN.Entitry Information.Identifiers,AccntgEntrsJpn.EnttryInfrmn.Idntfs,【識別子】,組織に関する様々な識別子を含むセクション。,gl-bus:entitryInfoIdentifiers,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoIdentifiers
935,4,A,PK,Organization Identifier,xbrli:stringItemType,0..1,,"Code representing the company or organization whose data this file represents: used for situations where one user (e.g., a CPA) needs to keep track of multiple organizations' files (e.g., multiple clients). Can be EIN#, client #, internal/external identifier, SIC code. Codes which identifies the entity. Includes the code identifier of the authority issuing the code, a colon, and the code itself. For example, CIK:01234567 for the CIK number issued by SEC EDGAR.",gl-bus,0,Identifiers,BU07c_01,/JP06a/BU07c/BU07c_01,$.Accounting Entries JPN.Entitry Information.Identifiers.Organization Identifier,AccntgEntrsJpn.EnttryInfrmn.Idntfs.OrgnznIdntfr,事業体識別子,このファイルでデータを表現している会社や組織のコード。ひとりのユーザ(例えば、公認会計士)が複数の組織(例えば、複数の顧客)のファイルを把握する必要がある場合に使用される。 EIN番号、顧客番号、内部/外部識別子、SICコードであってよい。事業体の識別子をコード化する。コードを発行する権威ある組織のコード識別子、コロン、およびコードそのものを含む。 例えば、SEC　EDGARが発行したCIK番号　CIK: 01234567。,gl-bus:entitryInfoIDsOrganizationID,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoIdentifiers/gl-bus:entitryInfoIDsOrganizationID
936,4,A,,Organization Description,xbrli:stringItemType,0..1,,Text for organization identified by organizationIdentifier. Any descriptive information about the code.,gl-bus,0,Identifiers,BU07c_02,/JP06a/BU07c/BU07c_02,$.Accounting Entries JPN.Entitry Information.Identifiers.Organization Description,AccntgEntrsJpn.EnttryInfrmn.Idntfs.OrgnznDescrptn,事業体説明,organizationIdentifierによって特定された組織の説明文。 コードに関するなんらかの記述情報。,gl-bus:entitryInfoIdentifiersOrganizationDesc,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoIdentifiers/gl-bus:entitryInfoIdentifiersOrganizationDesc
937,3,C,,Address,,0..*,,Structure which contains address information.,gl-bus,0,Address,BU06g,/JP06a/BU06g,$.Accounting Entries JPN.Entitry Information.Address,AccntgEntrsJpn.EnttryInfrmn.Addrss,【住所】,住所情報。,gl-bus:entitryInfoAddress,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoAddress
938,4,A,,Name,xbrli:stringItemType,0..1,,Address Name,gl-bus,0,Address,BU06g_01,/JP06a/BU06g/BU06g_01,$.Accounting Entries JPN.Entitry Information.Address.Name,AccntgEntrsJpn.EnttryInfrmn.Addrss.Nam,住所名,住所の名前。,gl-bus:entitryInfoAddressName,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoAddress/gl-bus:entitryInfoAddressName
939,4,A,,Description,xbrli:stringItemType,0..1,,Address Description,gl-bus,0,Address,BU06g_02,/JP06a/BU06g/BU06g_02,$.Accounting Entries JPN.Entitry Information.Address.Description,AccntgEntrsJpn.EnttryInfrmn.Addrss.Descrptn,住所説明,住所の説明。,gl-bus:entitryInfoAddressDesc,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoAddress/gl-bus:entitryInfoAddressDesc
940,4,A,,Purpose,xbrli:stringItemType,0..1,,Address Purpose,gl-bus,0,Address,BU06g_03,/JP06a/BU06g/BU06g_03,$.Accounting Entries JPN.Entitry Information.Address.Purpose,AccntgEntrsJpn.EnttryInfrmn.Addrss.Purps,住所目的,住所の目的。,gl-bus:entitryInfoAddressPurpose,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoAddress/gl-bus:entitryInfoAddressPurpose
941,4,A,,Location Identifier,xbrli:stringItemType,0..1,,A code used to identify the location and to associate it with contacts and transactions,gl-bus,0,Address,BU06g_04,/JP06a/BU06g/BU06g_04,$.Accounting Entries JPN.Entitry Information.Address.Location Identifier,AccntgEntrsJpn.EnttryInfrmn.Addrss.LoctnIdntfr,所在地識別子,所在地を識別したり、窓口や取引と関係付けるコード。,gl-bus:entitryInfoAddressLocationID,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoAddress/gl-bus:entitryInfoAddressLocationID
942,4,A,,Building Number,xbrli:stringItemType,0..1,,Building Number,gl-bus,0,Address,BU06g_05,/JP06a/BU06g/BU06g_05,$.Accounting Entries JPN.Entitry Information.Address.Building Number,AccntgEntrsJpn.EnttryInfrmn.Addrss.BuldngNumbr,住所建物番号,建物番号。,gl-bus:entitryInfoAddressBuildingNum,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoAddress/gl-bus:entitryInfoAddressBuildingNum
943,4,A,,Street,xbrli:stringItemType,0..1,,Street address,gl-bus,0,Address,BU06g_06,/JP06a/BU06g/BU06g_06,$.Accounting Entries JPN.Entitry Information.Address.Street,AccntgEntrsJpn.EnttryInfrmn.Addrss.Stret,住所通り,住所の通り。,gl-bus:entitryInfoAddressStreet,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoAddress/gl-bus:entitryInfoAddressStreet
944,4,A,,Street2,xbrli:stringItemType,0..1,,Address Detail,gl-bus,0,Address,BU06g_07,/JP06a/BU06g/BU06g_07,$.Accounting Entries JPN.Entitry Information.Address.Street2,AccntgEntrsJpn.EnttryInfrmn.Addrss.Stret2,住所詳細,住所詳細。,gl-bus:entitryInfoAddressStreet2,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoAddress/gl-bus:entitryInfoAddressStreet2
945,4,A,,City,xbrli:stringItemType,0..1,,City,gl-bus,0,Address,BU06g_08,/JP06a/BU06g/BU06g_08,$.Accounting Entries JPN.Entitry Information.Address.City,AccntgEntrsJpn.EnttryInfrmn.Addrss.City,住所都市,住所の都市。,gl-bus:entitryInfoAddressCity,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoAddress/gl-bus:entitryInfoAddressCity
946,4,A,,State or Province,xbrli:stringItemType,0..1,,"State, province or region",gl-bus,0,Address,BU06g_09,/JP06a/BU06g/BU06g_09,$.Accounting Entries JPN.Entitry Information.Address.State or Province,AccntgEntrsJpn.EnttryInfrmn.Addrss.StatOrProvnc,住所州,住所の州や地方。,gl-bus:entitryInfoAddressStateOrProvince,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoAddress/gl-bus:entitryInfoAddressStateOrProvince
947,4,A,,Country,xbrli:stringItemType,0..1,,Country,gl-bus,0,Address,BU06g_10,/JP06a/BU06g/BU06g_10,$.Accounting Entries JPN.Entitry Information.Address.Country,AccntgEntrsJpn.EnttryInfrmn.Addrss.Contry,住所国,住所の国。,gl-bus:entitryInfoAddressCountry,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoAddress/gl-bus:entitryInfoAddressCountry
948,4,A,,Zip or Postal Code,xbrli:stringItemType,0..1,,Zip or other postal code,gl-bus,0,Address,BU06g_11,/JP06a/BU06g/BU06g_11,$.Accounting Entries JPN.Entitry Information.Address.Zip or Postal Code,AccntgEntrsJpn.EnttryInfrmn.Addrss.ZipOrPostlCod,住所郵便番号,住所の郵便番号。,gl-bus:entitryInfoAddressZipOrPostalCode,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoAddress/gl-bus:entitryInfoAddressZipOrPostalCode
949,3,C,,Web Site,,0..*,,Web site information.,gl-bus,0,Web Site,BU05c,/JP06a/BU05c,$.Accounting Entries JPN.Entitry Information.Web Site,AccntgEntrsJpn.EnttryInfrmn.WebSit,【Webサイト】,ウェブサイト情報。,gl-bus:entitryInfoWebSite,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoWebSite
950,4,A,,Descrption,xbrli:stringItemType,0..1,,"URI address usage (e.g. orders, head office, IR)",gl-bus,0,Web Site,BU05c_BU03_01,/JP06a/BU05c/BU05c_BU03_01,$.Accounting Entries JPN.Entitry Information.Web Site.Descrption,AccntgEntrsJpn.EnttryInfrmn.WebSit.Descrptn,URIアドレス用途,URIアドレスの用途。(注文、本社、IRなど),gl-bus:entitryInfoWebSiteDescrption,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoWebSite/gl-bus:entitryInfoWebSiteDescrption
951,4,A,,Address,xbrli:stringItemType,0..1,,URI Address,gl-bus,0,Web Site,BU05c_BU03_02,/JP06a/BU05c/BU05c_BU03_02,$.Accounting Entries JPN.Entitry Information.Web Site.Address,AccntgEntrsJpn.EnttryInfrmn.WebSit.Addrss,URIアドレス,URIアドレス。,gl-bus:entitryInfoWebSiteAddress,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoWebSite/gl-bus:entitryInfoWebSiteAddress
952,3,C,,Contact,,0..*,,Information about contacts.,gl-bus,0,Contact,BU09g,/JP06a/BU09g,$.Accounting Entries JPN.Entitry Information.Contact,AccntgEntrsJpn.EnttryInfrmn.Contct,【担当者情報】,担当者に関する情報。,gl-bus:entitryInfoContact,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoContact
953,4,A,PK,ID,xbrli:tokenItemType,1,,A unique and persistent identifier used to distinguish a person within the system.,gl-bus,0,Contact,BU09g_BU08_01,/JP06a/BU09g/BU09g_BU08_01,$.Accounting Entries JPN.Entitry Information.Contact.ID,AccntgEntrsJpn.EnttryInfrmn.Contct.Id,識別番号,システム内で個人を識別するための一意かつ永続的な識別子。,gl-bus:entitryInfoContactId,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInfo/gl-bus:entitryInfoContact/gl-bus:entitryInfoContactId
